"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
165828, 19FEB21, 24FEB21, S1,99999,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165829, 19FEB21, 19FEB21, S1,99999,  G,8,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
165829, 19FEB21, 19FEB21, S1,99999,  H,11,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165830, 19FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
165831, 19FEB21, 25FEB21, S1,99999,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165833, 19FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , CSR  ,  ROP,0,0,0,0, DETAIL    , DETAIL CAR (W,"        "
,,,,,,,,,,,,,,,,,,
165833, 19FEB21, 24FEB21, S1,99999,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165837, 24FEB21, 24FEB21, S1,99999,  L,14,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
165839, 26FEB21, 26FEB21, S1,99999,  E,6,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
165840, 19FEB21, 19FEB21, S1,99999,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165850, 24FEB21, 26FEB21, S1,99999,  D,4,  , ST,   , WLV  ,  ROP,0,0,250,0,0, LOANER       ,"        "
,,,,,,,,,,,,,,,,,,
165862, 19FEB21, 24FEB21, S1,99999,  F,6,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165871, 19FEB21, 19FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
165876, 19FEB21, 19FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, WINDSHIELD, REPLACE FRONT,"        "
,,,,,,,,,,,,,,,,,,
165877, 05MAR21, 05MAR21, S1,99999,  D,4, *, ST,   , WS4  ,  ROP,0,0,0,0,303091, NEW CV TRANSM,"        "
,,,,,,,,,,,,,,,,,,
165879, 19FEB21, 24FEB21, S1,99999,  F,6,  , ST,   , CSX  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
165883, 20FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, DUEBILL   , PLEASE PERFOR,"        "
,,,,,,,,,,,,,,,,,,
165883, 20FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165885, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165886, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165887, 22FEB21, 22FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165889, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165890, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165892, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165897, 22FEB21, 22FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165899, 19FEB21, 19FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165900, 26FEB21, 26FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
165916, 20FEB21, 20FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
165926, 20FEB21, 20FEB21, S1,99999,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
165929, 25FEB21, 27FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165936, 20FEB21, 20FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
165949, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165950, 22FEB21, 22FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165956, 22FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
165956, 22FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
165956, 22FEB21, 23FEB21, S1,99999,  C,4,  , ST,   , ISM  ,  ROP,0,0,0,0, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
165959, 23FEB21, 23FEB21, S1,99999,  D,5,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
165962, 05MAR21, 17MAR21, S1,99999,  G,8,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , DECLINED REPA,"        "
,,,,,,,,,,,,,,,,,,
165962, 05MAR21, 17MAR21, S1,99999,  H,10,  , ST,   , ISM  ,  ROP,0,0,0,0, BRAKES    , DECLINED REPA,"        "
,,,,,,,,,,,,,,,,,,
165962, 05MAR21, 17MAR21, S1,99999,  I,11,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , DECLINED REPA,"        "
,,,,,,,,,,,,,,,,,,
165962, 11MAR21, 17MAR21, S1,99999,  D,5,  , ST,   , ISM  ,  ROP,0,0.5,71.4,25, BALANCE   , BALANCE 4 TIR,"        "
,,,,,,,,,,,,,,,,,,
165962, 17MAR21, 17MAR21, S1,99999,  J,12, *, ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
165963, 22FEB21, 22FEB21, S1,99999,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165970, 22FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
165980, 22FEB21, 24FEB21, S1,99999,  D,4,  , ST,   , WLV  ,  ROP,0,0,50,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165980, 22FEB21, 24FEB21, S1,99999,  E,5,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165988, 23FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , WLV  ,  ROP,0,0,100,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
165990, 24FEB21, 25FEB21, S1,99999,  G,7,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
165995, 26FEB21, 26FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, SOP       , NO REPAIR ATT,"        "
,,,,,,,,,,,,,,,,,,
166002, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , CSR  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
166007, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166008, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166009, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166010, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166011, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166013, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166014, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166015, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166020, 01MAR21, 11MAR21, S1,99999,  H,10,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166024, 03MAR21, 11MAR21, S1,99999,  J,12,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166026, 24FEB21, 27FEB21, S1,99999,  E,5,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166028, 23FEB21, 24FEB21, S1,99999,  E,5,  , ST,   , WLV  ,  ROP,0,0,50,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166033, 23FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, M5120     , ORDER TIRE   ,"        "
,,,,,,,,,,,,,,,,,,
166033, 23FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , CSR  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
166043, 23FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166047, 23FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
166060, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
166061, 25FEB21, 25FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
166062, 26FEB21, 26FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
166070, 23FEB21, 23FEB21, S1,99999,  D,4,  , ST,   , CSX  ,  ROP,0,0,-13,0, DISCOUNT  , Discount     ,"        "
,,,,,,,,,,,,,,,,,,
166076, 23FEB21, 23FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166077, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166078, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166079, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166080, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166081, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166082, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166083, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166084, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166085, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166086, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166087, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166088, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166089, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166090, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166091, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166092, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166099, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166100, 23FEB21, 23FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166105, 01MAR21, 01MAR21, S1,99999,  J,11,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166107, 24FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
166111, 24FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
166112, 05MAR21, 08MAR21, S1,99999,  N,16,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166112, 08MAR21, 08MAR21, S1,99999,  O,19,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , DENT PRO PO #,"        "
,,,,,,,,,,,,,,,,,,
166113, 05MAR21, 08MAR21, S1,99999,  H,9,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
166113, 05MAR21, 08MAR21, S1,99999,  N,16,  , ST,   , ISD  ,  ROP,0,0,112.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166116, 24FEB21, 24FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166120, 02MAR21, 03MAR21, S1,99999,  G,8,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
166122, 11MAR21, 11MAR21, S1,99999,  I,11,  , ST,   , ISD  ,  ROP,0,0,112.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166135, 08MAR21, 08MAR21, S1,99999,  G,9,  , ST,   , ISD  ,  ROP,0,0,212.31,0, UCD       , RUDYS EXPRESS,"        "
,,,,,,,,,,,,,,,,,,
166141, 24FEB21, 26FEB21, S1,99999,  G,7,  , ST,   , WLV  ,  ROP,0,0,100,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166142, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
166146, 24FEB21, 25FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
166152, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,-0.7,-120.91,-35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166153, 25FEB21, 25FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
166155, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,-0.7,-120.91,-35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166157, 24FEB21, 26FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166158, 24FEB21, 26FEB21, S1,99999,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, PDEL      , PICK UP AND D,"        "
,,,,,,,,,,,,,,,,,,
166161, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166162, 26FEB21, 02MAR21, S1,99999,  F,6,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166165, 25FEB21, 26FEB21, S1,99999,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, LOANER    , LOANER VEHICL,"        "
,,,,,,,,,,,,,,,,,,
166171, 26FEB21, 26FEB21, S1,99999,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
166173, 24FEB21, 24FEB21, S1,99999,  C,3,  , ST,   , CSX  ,  ROP,0,0,-20,0, DISCOUNT  , Discount     ,"        "
,,,,,,,,,,,,,,,,,,
166183, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166184, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166185, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166186, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166187, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166188, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166189, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166190, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166191, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166192, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166193, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166194, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166195, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166196, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166197, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166198, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166199, 24FEB21, 24FEB21, S1,99999,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,35, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
166201, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166202, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166203, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166204, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166205, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166211, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166212, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166213, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166215, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166216, 26FEB21, 26FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166217, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166218, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166219, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166221, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166223, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166224, 25FEB21, 25FEB21, S1,99999,  B,2,  , ST,   , ISD  ,  ROP,0,0,200,0, NCDI      , NEW CAR DETAI,"        "
,,,,,,,,,,,,,,,,,,
166225, 25FEB21, 25FEB21, S1,99999,  D,3,  , ST,   , CSX  ,  ROP,0,0,-5,0, DISCOUNT  , Discount     ,"        "
,,,,,,,,,,,,,,,,,,
